label,text,is_eng,len,len_no_spaces,n_words,n_special_chars,n_capital_letters,explicit
0,hi here have birth at on the to at 8lb 7oz mother and baby doing brilliantly,,81,64,16,3,2,0
0,see the forwarding message for proof,,36,31,6,0,1,0
0,i cant keep going through this it was never my intention to run you out but if you choose to do that rather than keep the room clean so i dont have to say no to visitors then maybe thats the best choice yes i wanted you to be embarassed so maybe youd feel for once how i feel when i have a friend who wants to drop buy and i have to say no as happened this morning ive tried everything i dont know what else to do,,431,343,89,18,8,0
0,dunno lei i thk mum lazy to go out i neva ask her yet,,62,49,14,9,3,0
0,do whatever you want you know what the rules are we had a talk earlier this week about what had to start happening you showing responsibility yet every week its can i bend the rule this way what about that way do whatever im tired of having thia same argument with you every week and a ltgt movie doesnt inlude the previews youre still getting in after 1,,375,306,68,19,15,0
0,beautiful truth against gravity read carefully our heart feels light when someone is in it but it feels very heavy when someone leaves it goodmorning,,160,136,25,11,17,0
0,ambrithmaduraimet u in arun dha marrgeremembr,,52,47,6,7,1,0
0,just re read it and i have no shame but tell me how he takes it and if he runs i will blame u 4 ever not really 4 ever just a long time,,138,104,34,2,4,0
0,princess is your kitty shaved or natural,,42,36,7,2,1,0
0,better than bb if he wont use it his wife will or them doctor,,63,50,14,2,2,0
0,ya it came a while ago,,22,17,6,0,1,0
0,from tomorrow onwards eve 6 to 3 work,,38,31,8,1,1,0
0,anything lor but toa payoh got place 2 walk meh,,50,41,10,3,1,0
0,i dont have anybodys number i still havent thought up a tactful way to ask alex,,83,68,16,4,2,0
0,is there any movie theatre i can go to and watch unlimited movies and just pay once,,84,68,17,1,1,0
0,u having lunch alone i now so bored,,39,32,8,4,2,0
0,yes obviously but you are the eggspert and the potato head speak soon,,76,63,13,4,3,0
0,nah man my car is meant to be crammed full of people,,53,42,12,1,1,0
0,no got new job at bar in airport on satsgettin 447per hour but means no lie in keep in touch,,94,75,20,2,1,0
0,kallis is ready for bat in 2nd innings,,38,31,8,0,1,0
0,thanx but my birthday is over already,,38,32,7,1,1,0
0,ugh y cant u just apologize admit u were wrong and ask me to take u back,,75,59,17,3,1,0
0,i noe la u wana pei bf oso rite k lor other days den,,62,49,14,10,3,0
0,yes im small kid and boost is the secret of my energy,,59,48,12,6,2,0
0,im gonna miss u so much,,23,18,6,0,18,0
0,is avatar supposed to have subtoitles,,37,32,6,0,1,0
0,simply sitting and watching match in office,,45,39,7,2,1,0
0,you can jot down things you want to remember later,,51,42,10,1,1,0
0,oh sorry please its over,,24,20,5,0,1,0
0,hey are we going for the lo lesson or gym,,43,33,10,1,1,0
0,dont pack what you can buy at any storelike cereals if you must pack food pack gari or something 9ja that you will miss,,123,100,24,4,2,0
0,you always make things bigger than they are,,43,36,8,0,1,0
0,dun wan to watch infernal affair,,36,30,7,1,2,0
0,me not waking up until 4 in the afternoon sup,,46,37,10,1,1,0
0,i can send you a pic if you like,,35,26,10,2,1,0
0,okay i booked all already including the one at bugis,,59,50,10,7,3,0
0,aight [explicit] it ill get it later,,38,32,7,4,2,1
0,no de but call me after some time ill tell you k,,50,39,12,2,3,0
0,so dont use hook up any how,,27,21,7,0,1,0
0,how much is blackberry bold2 in nigeria,,40,34,7,1,1,0
0,hi where you you in home or calicut,,37,30,8,2,2,0
0,hey darlin i can pick u up at college if u tell me wen where 2 mt love pete [explicit],,92,72,21,7,2,1
0,oh i was thkin of goin yogasana at 10 den no nd to go at 3 den can rush to parco 4 nb okie lor u call me when ready,,125,96,30,10,3,0
0,y so late but i need to go n get da laptop,,45,34,12,3,1,0
0,sir i am waiting for your mail,,32,26,7,2,2,0
0,please charge my mobile when you get up in morning,,52,43,10,2,1,0
0,nothing i got msg frm tht unknown no,,39,32,8,3,1,0
0,ugh [explicit] it im resubbing to eve,,38,32,7,3,2,1
0,he didnt see his shadow we get an early spring yay,,52,42,11,2,2,0
0,i did one slice and one breadstick lol,,40,33,8,2,3,0
0,hey i want you i crave you i miss you i need you i love you ahmad saeed al hallaq,,96,71,26,9,9,0
0,is there any training tomorrow,,31,27,5,1,1,0
0,pass dis to all ur contacts n see wat u get redim in luv wid u blueu put a smile on my face purpleu r realy hot pinku r so swt orangei thnk i lyk u greeni realy wana go out wid u yelowi wnt u bck blackim jealous of u browni miss you nw plz giv me one color,,276,217,60,20,11,0
0,cos daddy arranging time c wat time fetch mah,,51,42,10,4,2,0
0,then you are eldest know,,26,22,5,2,2,0
0,whos there say hi to our drugdealer,,36,30,7,1,1,0
0,its hard to believe things like this all can say lie but think twice before saying anything to me,,99,81,19,2,2,0
0,good night my dear sleepwellamptake care,,44,39,6,4,3,0
0,that is wondarfull song,,23,20,4,0,1,0
0,yar lor actually we quite fast cos da ge slow wat haha,,63,52,12,9,3,0
0,must come later i normally bathe him in da afternoon mah,,60,50,11,4,2,0
0,trust me even if isnt there its there,,41,34,8,4,2,0
0,hey hunonbus goin 2 meet him he wants 2go out 4a meal but i donyt feel like it cuz have 2 get last bus homebut hes sweet latelyxxx,,133,106,28,3,4,0
0,i can take you at like noon,,27,21,7,0,1,0
0,where is it is there any opening for mca,,42,34,9,2,2,0
0,im aight wats happening on your side,,40,34,7,4,2,0
0,im done oredi,,17,15,3,4,1,0
0,you are sweet as well princess please tell me your likes and dislikes in bed,,81,67,15,5,1,0
0,how are you wish you a great semester,,38,31,8,1,2,0
0,moji i love you more than words have a rich day,,48,38,11,1,2,0
0,dude how do you like the buff wind,,35,28,8,1,1,0
0,alright babe,,13,12,2,1,0,0
0,no im not i cant give you everything you want and need you actually could do better for yourself on yor ownyouve got more money than i do i cant get work i cant get a man i cant pay the rent i cant even fill my [explicit] gas tank yes im stressed and depressed i didnt even call home for thanksgiving cuz ill have to tell them im up to nothing,,366,295,72,25,5,1
0,skallis wont play in first two odi,,40,34,7,6,1,0
0,then get some cash together and ill text jason,,47,39,9,1,2,0
0,oh my love its soooo good to hear from you omg i missed you so much today im sorry your having problems with the provider but thank you for tming me,,154,124,31,6,4,0
0,probably want to pick up more,,31,26,6,2,1,0
0,im done,,11,10,2,4,1,0
0,are you the cutest girl in the world or what,,44,35,10,0,1,0
0,no dice art class 6 thru 9 thanks though any idea what time i should come tomorrow,,88,71,18,5,3,0
0,oh howda gud gud mathe en samachara chikku,,47,40,8,5,3,0
0,i thk 530 lor but dunno can get tickets a not wat u doing now,,64,50,15,3,3,0
0,audrie lousy autocorrect,,24,22,3,0,1,0
0,its a site to simulate the test it just gives you very tough questions to test your readiness,,95,78,18,2,2,0
0,anyway seriously hit me up when youre back because otherwise i have to light up with armand and he always has [explicit] andor is vomiting,,140,116,25,4,2,1
0,i fetch yun or u fetch,,23,18,6,1,1,0
0,thank you i like you as well,,32,26,7,4,2,0
0,hmmm and imagine after youve come home from that having to rub my feet make me dinner and help me get ready for my date are you sure your ready for that kind of life,,175,138,38,7,3,0
0,lara said she can loan me ltgt,,38,30,8,6,1,0
0,do we have any spare power supplies,,35,29,7,0,1,0
0,yar he quite clever but aft many guesses lor he got ask me 2 bring but i thk darren not so willing 2 go aiya they thk leona still not attach wat,,147,116,32,3,3,0
0,yeah dont go to bed ill be back before midnight,,51,42,10,4,2,0
0,well i wasnt available as i washob nobbing with last night so they had to ask nickey platt instead of me,,107,87,21,3,5,0
0,its that time of the week again ryan,,38,31,8,2,1,0
0,wish u many many returns of the day happy birthday vikky,,60,50,11,4,2,0
0,i hope you know im still mad at you,,37,29,9,2,2,0
0,argh my 3g is spotty anyway the only thing i remember from the research we did was that province and sterling were the only problemfree places we looked at,,157,129,29,2,2,0
0,in xam hall boy asked girl tell me the starting term for dis answer i can den manage on my own after lot of hesitation n lookin around silently she said the intha ponnungale ipaditan,,185,151,35,3,7,0
0,do you know when the result,,28,23,6,1,1,0
0,sorry im getting up now feel really bad totally rejected that kinda me thing,,79,66,14,3,1,0
0,you do got a [explicit] of diamonds though,,42,35,8,2,1,1
0,tessypls do me a favor pls convey my birthday wishes to nimyapls dnt forget it today is her birthday shijas,,113,94,20,6,5,0
0,well im going to be an aunty,,30,24,7,2,2,0
0,mine here like all fr china then so noisy,,42,34,9,1,1,0
0,later i guess i needa do mcat study too,,41,33,9,2,2,0
0,sfrom the training manual it show there is no tech processits all about password reset and troubleshooting,,113,97,17,7,1,0
0,spoke with uncle john today he strongly feels that you need to sacrifice to keep me here hes going to call you when he does i beg you to just listen dont make any promises or make it clear things are not easy and i need you to please let us work things out as long as i keep expecting help my creativity will be stifled so pls just keep him happy no promises on your part,,382,306,77,11,7,0
0,carlos took a while again we leave in a minute,,49,40,10,3,1,0
0,well done and luv ya all,,27,20,7,1,1,0
0,then why you came to hostel,,28,23,6,1,1,0
0,k still are you loving me,,26,21,6,1,1,0
0,but i juz remembered i gotta bathe my dog today,,49,40,10,2,1,0
0,after the drug she will be able to eat,,39,31,9,1,1,0
0,alright took the morphine back in yo,,38,32,7,2,2,0
0,you see the requirements please,,31,27,5,0,1,0
0,you stayin out of trouble strangersaw dave the other day hes sorted nowstill with me bloke when u gona get a girl mrur mum still thinks we will get 2getha,,162,132,30,5,11,0
0,so can collect ur laptop,,25,21,5,1,1,0
0,ok can be later showing around 8830 if you want cld have drink before wld prefer not to spend money on nosh if you dont mind as doing that nxt wk,,154,123,32,8,3,0
0,i will once i get home,,22,17,6,0,1,0
0,waaaat lololo ok next time then,,34,29,6,3,2,0
0,the tables occupied im waiting by the tree,,45,38,8,3,2,0
0,i surely dont forgot to comei will always be in touch in with you,,70,57,14,5,1,0
0,hi kindly give us back our documents which we submitted for loan from stapati,,77,64,14,0,8,0
0,i dont have i shall buy one dear,,32,25,8,0,1,0
0,oh god i am happy to see your message after 3 days,,50,39,12,0,1,0
0,what year and how many miles,,30,25,6,2,2,0
0,hey cutie how goes it here in wales its kinda ok there is like hills and [explicit] but i still avent killed myself,,120,97,23,6,9,1
0,sad story of a man last week was my bday my wife didnt wish me my parents forgot n so did my kids i went to work even my colleagues did not wish as i entered my cabin my pa said happy bday boss i felt special she askd me 4 lunch after lunch she invited me to her apartment we went there she said do u mind if i go into the bedroom for a minute ok i sed in a [explicit] mood she came out 5 minuts latr wid a caken my wife my parents my kidz my friends n my colleagues all screaming surprise and i was waiting on the sofa naked,,594,470,125,61,53,1
0,i think you should go the honesty road call the bank tomorrow its the tough decisions that make us great people,,114,94,21,3,3,0
0,no its not specialisation can work but its slave labor will look for it this month sha cos no shakara 4 beggar,,114,93,22,4,4,0
0,is she replying has boye changed his phone number,,50,42,9,1,2,0
0,hi my darlin im on my way to london and we have just been smashed into by another driver and have a big dent im really missing u what have u been up to [explicit],,165,131,35,5,1,1
0,nothing really just making sure everybodys up to speed,,56,48,9,2,1,0
0,im not coming home 4 dinner,,29,24,6,2,1,0
0,thank you and by the way i just lost,,39,31,9,3,3,0
0,yeshe have good crickiting mind,,32,28,5,1,1,0
0,thx all will be well in a few months,,37,29,9,1,2,0
0,can i please come up now imin towndontmatter if urgoin outl8r,,63,53,11,2,50,0
0,i wont so wats wit the guys,,29,23,7,2,2,0
0,yavnt tried yet and never played original either,,48,41,8,0,1,0
0,hiya had a good day have you spoken to since the weekend,,59,48,12,3,2,0
0,see i thought it all through,,29,24,6,1,2,0
0,get ready to moan and scream,,31,25,7,2,0,0
0,oh k why you got job then whats up,,37,29,9,3,1,0
0,i dont think so you dont need to be going out that late on a school night especially when the one class you have is the one you missed last wednesday and probably failed a test in on friday,,193,155,39,4,12,0
0,and popping ltgt ibuprofens was no help,,45,39,7,6,1,0
0,babe how goes that day what are you doing where are you i sip my cappuccino and think of you my love i send a kiss to you from across the sea,,154,118,37,8,6,0
0,ok,,3,3,1,1,1,0
0,ps u no ur a grown up now right,,32,24,9,1,3,0
0,chinatown got porridge claypot rice yam cake fishhead beehoon either we eat cheap den go cafe n tok or go nydc or somethin,,131,109,23,9,2,0
0,i know a few people i can hit up and [explicit] to the yes,,58,45,14,2,2,1
0,purity of friendship between two is not about smiling after reading the forwarded messageits about smiling just by seeing the name gud evng,,142,120,23,3,3,0
0,so is there anything specific i should be doing with regards to jaklin or what because idk what the [explicit],,110,91,20,2,2,1
0,oh god im gonna google nearby cliffs now,,43,36,8,3,3,0
0,yup i shd haf ard 10 pages if i add figures all got how many pages,,73,57,17,4,3,0
0,ooh 4got im gonna start belly dancing in moseley weds 630 if u want 2 join me they have a cafe too,,105,83,22,6,1,0
