,Unnamed: 0,label,text,is_eng,len,len_no_spaces,n_words,n_special_chars,n_capital_letters,emails,urls,phones,explicit,entities,w_free,w_click,w_claim,w_offer,w_win,w_prize,w_want,tfidf_features
1806,335,0,"['hmmmkbut', 'want', 'chang', 'field', 'quickli', 'dai', 'wanna', 'get', 'system', 'administr', 'network', 'administr']",,114,99,16,11,1,0,0,0,,0,0,0,0,0,0,0,1,[0. 0. 0. ... 0. 0. 0.]
1807,336,0,"['dear', 'chechi', 'talk']",,39,31,9,1,2,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1808,337,0,"['hair', 'cream', 'ship']",,36,30,7,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1809,338,0,"['none', 'that', 'happen', 'til', 'get', 'though']",,48,40,9,1,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1810,339,0,"['yep', 'great', 'loxahatche', 'xma', 'tree', 'burn', 'ltgt', 'start', 'hour']",,77,63,13,6,1,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1811,340,0,"['haha', 'get', 'use', 'drive', 'usf', 'man', 'know', 'lot', 'stoner']",,60,47,14,1,2,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1812,341,0,"['well', 'slightli', 'disastr', 'class', 'pm', 'fav', 'darl', 'hope', 'day', 'ok', 'coffe', 'wld', 'good', 'cant', 'stay', 'late', 'tomorrow', 'time', 'place', 'alway']",,168,137,32,6,4,0,0,0,0.0,0,0,0,0,1,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1813,342,0,"['hello', 'good', 'week', 'fanci', 'drink', 'someth', 'later']",,51,43,9,3,3,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1814,343,0,"['headin', 'toward', 'busetop']",,22,20,3,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1815,344,0,"['messagesom', 'text', 'miss', 'sendernam', 'miss', 'number', 'miss', 'sentdat', 'miss', 'miss', 'u', 'lot', 'that', 'everyth', 'miss', 'sent', 'via', 'fullonsmscom']",,152,132,21,9,10,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1816,345,0,"['come', 'room', 'point', 'iron', 'plan', 'weekend']",,75,59,17,0,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1817,346,0,"['co', 'want', 'thing']",,30,23,8,0,1,0,0,0,,0,0,0,0,0,0,0,1,[0. 0. 0. ... 0. 0. 0.]
1818,347,0,"['oki', 'ill', 'go', 'yan', 'jiu', 'skip', 'ard', 'oso', 'go', 'cine', 'den', 'go', 'mrt', 'one', 'blah', 'blah', 'blah']",,95,75,20,12,3,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1819,348,0,"['bring', 'home', 'wendi']",,24,20,5,1,3,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1820,349,0,"['whatsup', 'dont', 'u', 'want', 'sleep']",,35,29,7,1,2,0,0,0,,0,0,0,0,0,0,0,1,[0. 0. 0. ... 0. 0. 0.]
1821,350,0,"['alright', 'new', 'goal']",,29,23,7,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1822,351,0,"['alright', 'ill', 'head', 'minut', 'text', 'meet']",,66,53,14,3,2,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1823,352,0,"['yesfrom', 'last', 'week', 'im', 'take', 'live', 'call']",,48,41,8,4,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1824,353,0,"['siva', 'hostel', 'aha']",,24,20,5,3,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1825,354,0,"['send', 'ur', 'friend', 'receiv', 'someth', 'ur', 'voic', 'speak', 'express', '1childish', '2naughti', '3sentiment', '4rowdi', '5ful', 'attitud', '6romant', '7shi', '8attract', '9funni', 'ltgt', 'irrit', 'ltgt', 'lovabl', 'repli']",,248,214,33,30,4,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1826,355,0,"['ok', 'shell', 'ok', 'guess']",,25,20,6,3,3,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1827,356,0,"['aathiwher', 'dear']",,27,24,4,4,0,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1828,357,0,"['pain', 'urin', 'thing', 'els']",,37,31,7,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1829,358,0,"['7', 'esplanad', 'mind', 'give', 'lift', 'co', 'got', 'car', 'today']",,69,54,16,5,2,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1830,359,0,"['wnt', 'buy', 'bmw', 'car', 'urgentlyit', 'vri', 'urgentbut', 'hv', 'shortag', 'ltgt', 'lacsther', 'sourc', 'arng', 'di', 'amt', 'ltgt', 'lacsthat', 'prob']",,150,123,27,17,5,0,0,0,,0,0,0,0,0,0,0,1,[0. 0. 0. ... 0. 0. 0.]
1831,360,0,"['home', 'watch', 'tv', 'lor']",,24,20,5,1,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1832,361,0,"['usual', 'take', 'fifteen', '[explicit]', 'minut', 'respond', 'ye', 'question']",,83,69,15,2,1,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1833,362,0,"['book', 'ticket', 'pongal']",,25,22,4,1,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1834,363,0,"['avail', 'im', 'like', 'right', 'around', 'hillsborough', 'amp', 'ltgt', 'th']",,73,62,11,9,2,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1835,364,0,"['messag', 'sent', 'askin', 'ltgt', 'dollar', 'shoul', 'pay', 'ltgt', 'ltgt']",,89,71,15,17,2,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1836,365,0,"['ask', 'g', 'iouri', 'ive', 'told', 'stori', 'like', 'ten', 'time', 'alreadi']",,58,47,12,2,2,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1837,366,0,"['long', 'applebe', '[explicit]', 'take']",,39,34,6,2,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1838,367,0,"['hi', 'hope', 'u', 'get', 'txtjourney', 'hasnt', 'gdnow', '50', 'min', 'late', 'think']",,76,62,15,3,2,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1839,368,0,"['like', 'love', 'arrang']",,47,37,11,2,2,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1840,369,0,"['yesh', 'realli', 'greatbhaji', 'told', 'kalli', 'best', 'cricket', 'sachin', 'worldveri', 'tough', 'get']",,104,89,16,8,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1841,370,0,"['suppos', 'wake', 'gt']",,38,31,8,4,3,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1842,371,0,"['oic', 'saw', 'tot', 'din', 'c', 'found', 'group', 'liao']",,69,53,17,9,3,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1843,372,0,"['hey', 'hey', 'wereth', 'monkeespeopl', 'say', 'monkeyaround', 'howdi', 'gorgeou']",,66,58,9,2,56,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1844,373,0,"['sorri', 'batteri', 'die', 'come', 'im', 'get', 'gram', 'where', 'place']",,94,76,19,6,3,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1845,374,0,"['well', 'done', 'blimey', 'exercis', 'yeah', 'kinda', 'rememb', 'wot', 'hmm']",,70,58,12,6,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1846,375,0,"['wont', 'get', 'concentr', 'dear', 'know', 'mind', 'everyth']",,73,60,14,3,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1847,376,0,"['lol', 'made', 'plan', 'new', 'year']",,42,34,9,4,4,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1848,377,0,"['10', 'min', 'later', 'k']",,17,14,4,3,0,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1849,378,0,"['hank', 'lotsli']",,13,12,2,1,0,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1850,379,0,"['thank', 'hope', 'good', 'day', 'today']",,45,36,10,0,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1851,380,0,"['kkwhat', 'detail', 'want', 'transferacc', 'enough']",,57,49,9,6,1,0,0,0,0.0,0,0,0,0,0,0,0,1,[0. 0. 0. ... 0. 0. 0.]
1852,381,0,"['ok', 'tell', 'stay', 'yeah', 'tough', 'optimist', 'thing', 'improv', 'month']",,105,85,21,2,2,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1853,382,0,"['si', 'si', 'think', 'ill', 'go', 'make', 'oreo', 'truffl']",,47,38,10,2,2,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1854,383,0,"['look', 'ami', 'ure', 'beauti', 'intellig', 'woman', 'like', 'u', 'lot', 'know', 'u', 'dont', 'like', 'like', 'dont', 'worri']",,117,93,25,3,88,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1855,384,0,"['hope', 'that', 'result', 'consist', 'intellig', 'kind', 'start', 'ask', 'practicum', 'link', 'keep', 'ear', 'open', 'best', 'ttyl']",,158,131,28,3,2,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1856,385,0,"['120', 'call', 'cost', 'guess', 'isnt', 'bad', 'miss', 'ya', 'need', 'ya', 'want', 'ya', 'love', 'ya']",,79,63,17,6,2,0,0,0,,0,0,0,0,0,0,0,1,[0. 0. 0. ... 0. 0. 0.]
1857,386,0,"['go', 'thru', 'differ', 'feelingwav', 'decis', 'cope', 'individualtim', 'heal', 'everyth', 'believ']",,142,121,22,3,1,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1858,387,0,"['u', 'go', 'phone', 'gonna', 'die', 'stay']",,62,48,15,1,2,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1859,388,0,"['great', 'never', 'better', 'day', 'give', 'even', 'reason', 'thank', 'god']",,71,59,13,2,4,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1860,389,0,"['sorri', 'ill', 'call', 'later', 'ok', 'bye']",,29,24,6,2,2,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1861,390,0,"['ok', 'way', 'railway']",,29,22,8,0,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1862,391,0,"['great', 'princess', 'love', 'give', 'receiv', 'oral', '[explicit]', 'fave', 'posit', 'enjoy', 'make', 'love', 'ltgt', 'time', 'per', 'night']",,147,121,25,13,3,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1863,392,0,"['dont', 'put', 'stuff', 'road', 'keep', 'get', 'slipperi']",,83,68,16,2,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1864,393,0,"['go', 'ride', 'bike']",,37,30,8,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1865,394,0,"['yup', 'need', 'ill', 'ju', 'wait', '4', 'e', 'rain', '2', 'stop']",,44,34,11,4,2,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1866,395,0,"['mani', 'compani', 'tell', 'languag']",,45,38,8,2,2,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1867,396,0,"['long', 'sinc', 'scream', 'princess']",,50,42,9,2,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1868,397,0,"['noth', 'meant', 'money', 'enter', 'account', 'bank', 'remov', 'flat', 'rate', 'someon', 'transfer', 'ltgt', 'account', 'ltgt', 'dollar', 'got', 'remov', 'bank', 'differ', 'charg', 'also', 'differb', 'sure', 'trust', '9ja', 'person', 'send', 'account', 'detail', 'co']",,298,246,50,18,4,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1869,398,0,"['nice', 'line', 'said', 'broken', 'heart', 'plz', 'dont', '[explicit]', '1', 'time', 'infront', 'wise', 'trust', 'u', 'good', '9t']",,132,107,26,12,6,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1870,399,0,"['ok', 'im', 'gonna', 'head', 'usf', 'like', 'fifteen', 'minut']",,51,41,11,1,2,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1871,400,0,"['love', 'aathilov', 'u', 'lot']",,28,24,5,4,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1872,401,0,"['tension', 'ahwhat', 'machiani', 'problem']",,34,31,4,3,1,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1873,402,0,"['k', 'pick', 'anoth', '8th', 'your', 'done']",,46,37,10,3,2,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1874,403,0,"['whenr', 'guy', 'get', 'back', 'g', 'said', 'think', 'stay', 'mcr']",,81,67,15,2,2,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1875,404,0,"['almost', 'see', 'u', 'sec']",,28,22,7,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1876,405,0,"['yo', 'carlo', 'friend', 'alreadi', 'ask', 'work', 'weekend']",,90,74,17,3,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1877,406,0,"['watch', 'tv', 'lor']",,18,16,3,3,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1878,407,0,"['thank', 'babi', 'cant', 'wait', 'tast', 'real', 'thing']",,54,44,11,4,2,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1879,408,0,"['chang', 'fb', 'jaykwon', 'thuglyf', 'falconerf']",,55,47,9,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1880,409,0,"['win', 'realli', '1', 'side', 'long', 'time']",,45,35,11,1,1,0,0,0,0.0,0,0,0,0,0,1,0,0,[0. 0. 0. ... 0. 0. 0.]
1881,410,0,"['dear', 'reach', 'railway', 'happen']",,40,34,7,1,2,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1882,411,0,"['depend', 'qualiti', 'want', 'type', 'sent', 'boy', 'fade', 'glori', '6', 'want', 'ralph', 'mayb', '2']",,107,86,22,4,3,0,0,0,0.0,0,0,0,0,0,0,0,2,[0. 0. 0. ... 0. 0. 0.]
1883,412,0,"['think', 'ive', 'fix', 'send', 'test', 'messag']",,50,40,11,2,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1884,413,0,"['sorri', 'man', 'account', 'dri', 'would', 'want', 'could', 'trade', 'back', 'half', 'could', 'buy', '[explicit]', 'credit', 'card']",,126,101,26,4,3,0,0,0,,0,0,0,0,0,0,0,1,[0. 0. 0. ... 0. 0. 0.]
1885,414,0,"['sorryin', 'meet', 'ill', 'call', 'later']",,32,28,5,2,2,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1886,415,0,"['class', 'ltgt', 'reunion']",,34,28,5,6,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1887,416,0,"['free', 'nowcan', 'call']",,32,26,7,2,1,0,0,0,,0,1,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1888,417,0,"['got', 'meh']",,16,14,3,4,2,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1889,418,0,"['nope', 'think', 'go', 'monday', 'sorri', 'repli', 'late']",,67,54,14,6,3,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1890,419,0,"['told', 'accentur', 'confirm', 'true']",,55,45,11,2,2,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1891,420,0,"['kate', 'jackson', 'rec', 'center', '7ish', 'right']",,43,37,7,2,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1892,421,0,"['dear', 'reach', 'room']",,23,19,5,0,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1893,422,0,"['fight', 'world', 'easi', 'u', 'either', 'win', 'lose', 'bt', 'fightng', 'some1', 'close', 'u', 'dificult', 'u', 'lose', 'u', 'lose', 'u', 'win', 'u', 'still', 'lose']",,149,115,35,4,1,0,0,0,0.0,0,0,0,0,0,2,0,0,[0. 0. 0. ... 0. 0. 0.]
1894,423,0,['come'],,21,17,5,2,2,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1895,424,0,"['check', 'nuerologist']",,23,21,3,1,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1896,425,0,"['lolnic', 'went', 'fish', 'water']",,40,33,8,5,2,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1897,426,0,"['wait', 'e', 'car', 'dat', 'bore', 'wat', 'co', 'wait', 'outsid', 'got', 'noth', '2', 'home', 'stuff', 'watch', 'tv', 'wat']",,117,92,26,5,3,0,0,0,,0,0,0,0,0,0,0,2,[0. 0. 0. ... 0. 0. 0.]
1898,427,0,"['mayb', 'westshor', 'hyde', 'park', 'villag', 'place', 'near', 'hous']",,62,52,11,2,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1899,428,0,"['know', 'how', 'anthoni', 'bring', 'money', 'ive', 'school', 'fee', 'pay', 'rent', 'stuff', 'like', 'that', 'need', 'help', 'friend', 'need']",,166,135,32,12,6,0,0,0,0.0,0,1,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1900,429,0,"['what', 'signific']",,24,22,3,2,1,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1901,430,0,"['opinion', '1', '2', 'jada', '3', 'kusruthi', '4', 'lovabl', '5', 'silent', '6', 'spl', 'charact', '7', 'matur', '8', 'stylish', '9', 'simpl', 'pl', 'repli']",,136,111,26,12,11,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1902,431,0,"['8', 'latest', 'gs', 'still', 'scroung', 'ammo', 'want', 'give', 'new', 'ak', 'tri']",,99,77,23,2,0,0,0,0,,0,0,0,0,0,0,0,1,[0. 0. 0. ... 0. 0. 0.]
1903,432,0,"['prabhaim', 'sorydarealyfrm', 'heart', 'im', 'sori']",,45,41,5,8,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1904,433,0,"['lol', 'ok', 'forgiven']",,23,19,5,2,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1905,434,0,"['nojst', 'chang', 'tat']",,25,22,4,4,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1906,435,0,"['sno', 'competit']",,26,23,4,3,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1907,436,0,"['way', 'transport', 'less', 'problemat', 'sat', 'night', 'way', 'u', 'want', 'ask', 'n', 'join', 'bday', 'feel', 'free', 'need', 'know', 'definit', 'no', 'book', 'fri']",,168,131,35,5,3,0,0,0,0.0,0,1,0,0,0,0,0,1,[0. 0. 0. ... 0. 0. 0.]
1908,437,0,"['usual', 'person', 'unconsci', 'that', 'children', 'adult', 'may', 'behav', 'abnorm', 'ill', 'call']",,117,98,20,3,2,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1909,438,0,"['that', 'ebay', 'might', 'less', 'elsewher']",,46,38,9,2,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1910,439,0,"['shall', 'come', 'get', 'pickl']",,26,21,6,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1911,440,0,"['gonna', 'go', 'get', 'taco']",,28,23,6,0,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1912,441,0,"['that', 'rude', 'campu']",,32,27,6,3,1,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1913,442,0,"['hi', 'wont', 'b', 'ard', '4', 'christma', 'enjoy', 'n', 'merri', 'xma']",,57,45,13,4,2,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1914,443,0,"['ye', 'pretti', 'ladi', 'like', 'singl']",,42,34,9,2,2,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1915,444,0,"['jay', 'say', 'your', 'double[explicit]']",,40,35,6,4,1,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1916,445,0,"['todaysundaysunday', 'holidayso', 'work']",,50,45,6,7,2,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1917,446,0,"['ill', 'late']",,15,13,3,4,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1918,447,0,"['ive', 'call', 'hope', 'l8r', 'malaria', 'know', 'miss', 'guy', 'miss', 'bani', 'big', 'pl', 'give', 'love', 'especi', 'great', 'day']",,177,140,38,6,5,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1919,448,0,"['good', 'afternoon', 'love', 'goe', 'day', 'hope', 'mayb', 'got', 'lead', 'job', 'think', 'boytoy', 'send', 'passion', 'kiss', 'across', 'sea']",,160,127,34,5,4,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1920,449,0,"['probabl', 'gonna', 'see', 'later', 'tonight', 'lt']",,63,52,12,4,1,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1921,450,0,"['mayb', 'fat', 'finger', 'press', 'button', 'doesnt', 'know']",,84,68,17,2,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1922,451,0,"['ummmmmaah', 'mani', 'mani', 'happi', 'return', 'day', 'dear', 'sweet', 'heart', 'happi', 'birthday', 'dear']",,84,70,15,2,15,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1923,452,0,"['tirupur', 'da', 'start', 'offic', 'call']",,57,46,12,2,1,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1924,453,0,"['famou', 'quot', 'develop', 'abil', 'listen', 'anyth', 'uncondit', 'without', 'lose', 'temper', 'self', 'confid', 'mean', 'marri']",,169,143,27,15,8,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1925,454,0,"['go', 'colleg', 'pa', 'els', 'ill', 'come', 'self', 'pa']",,76,60,17,4,3,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1926,455,0,"['4', 'oclock', 'mine', 'bash', 'flat', 'plan']",,47,37,11,2,1,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1927,456,0,"['girl', 'stay', 'bed', 'girl', 'doesnt', 'need', 'recoveri', 'time', 'id', 'rather', 'pass', 'fun', 'coop', 'bed']",,130,105,26,3,3,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1928,457,0,['special'],,23,20,4,1,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1929,458,0,"['know', 'need', 'get', 'hotel', 'got', 'invit', 'apologis', 'cali', 'sweet', 'come', 'english', 'bloke', 'weddin']",,149,118,32,3,3,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1930,459,0,"['sorri', 'took', 'long', 'omw']",,32,26,7,1,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1931,460,0,"['wait', 'ltgt', 'min']",,22,18,3,7,1,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1932,461,0,"['ok', 'give', '5', 'minut', 'think', 'see', 'btw', 'your', 'alibi', 'cut', 'hair', 'whole', 'time']",,101,80,22,4,7,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1933,462,0,"['imagin', 'final', 'get', 'sink', 'bath', 'put', 'pace', 'mayb', 'even', 'eat', 'left', 'also', 'imagin', 'feel', 'cage', '[explicit]', 'surround', 'bath', 'water', 'remind', 'alway', 'own', 'enjoy', 'cuck']",,287,232,56,11,5,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1934,463,0,"['hurri', 'ive', 'weeddefici', 'like', 'three', 'day']",,54,46,9,3,2,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1935,464,0,"['sure', 'get', 'acknowledg', 'astoundingli', 'tactless', 'gener', 'faggi', 'demand', 'blood', 'oath', 'fo']",,120,100,21,2,2,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1936,465,0,"['ok', 'everi', 'night', 'take', 'warm', 'bath', 'drink', 'cup', 'milk', 'youll', 'see', 'work', 'magic', 'still', 'need', 'loos', 'weight', 'know']",,138,109,30,4,4,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
1937,466,0,"['ill', 'look', 'fri', 'pan', 'case', 'cheap', 'book', 'perhap', 'that', 'silli', 'fri', 'pan', 'isnt', 'like', 'book']",,135,108,28,1,6,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
